にごりえ	名詞	普通名詞	一般				ニゴリエ	濁り江	にごりえ	ニゴリエ	にごりえ	ニゴリエ	和							体	ニゴリエ	ニゴリエ	ニゴリエ	ニゴリエ	3	C1		17716439549092352	64452
いふ	動詞	一般			五段-ワア行	連体形-一般	イウ	言う	いふ	イウ	いふ	イウ	和							用	イフ	イフ	イフ	イウ	0	C2		431841949655745	1571
やう	形状詞	助動詞語幹					ヨウ	様	やう	ヨー	やう	ヨー	漢							助動	ヤウ	ヤウ	ヨウ	ヨウ	1	C3		10720796817367552	39002
な	助動詞				助動詞-ダ	連体形-一般	ダ	だ	な	ナ	だ	ダ	和							助動	ナ	ダ	ナ	ダ		名詞%F1		6299110739157697	22916
物	名詞	普通名詞	サ変可能				モノ	物	物	モノ	物	モノ	和							体	モノ	モノ	モノ	モノ	2	0	C4		10411009416241664	37875
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
もの	名詞	普通名詞	サ変可能				モノ	物	もの	モノ	もの	モノ	和							体	モノ	モノ	モノ	モノ	2	0	C4		10411009349132800	37875
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
言	名詞	普通名詞	一般				ゲン	言	言	ゲン	言	ゲン	漢							体	ゲン	ゲン	ゲン	ゲン	1	C3		3193815024411136	11619
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
い	助詞	終助詞					イ	い	い	イ	い	イ	和							終助	イ	イ	イ	イ		名詞%F2@0		412325484044800	1500
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
ひ	名詞	普通名詞	一般				ヒ	臂	ひ	ヒ	ひ	ヒ	漢							体	ヒ	ヒ	ヒ	ヒ	1	C3		79751160399012352	290133
ぶり	接尾辞	名詞的	一般				ブリ	振り	ぶり	ブリ	ぶり	ブリ	和							接尾体	ブリ	ブリ	ブリ	ブリ		C4		9200455636886016	33471
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
腹	名詞	普通名詞	一般				ハラ	腹	腹	ハラ	腹	ハラ	和	ハ濁	基本形					体	ハラ	ハラ	ハラ	ハラ	2	C3		8295823888753152	30180
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
はら	名詞	普通名詞	一般				ハラ	腹	はら	ハラ	はら	ハラ	和	ハ濁	基本形					体	ハラ	ハラ	ハラ	ハラ	2	C3		8295823955862016	30180
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
立	名詞	普通名詞	助数詞可能				タテ	立て	立	ダテ	立	ダテ	和	タ濁	濁音形					体	ダテ	ダテ	ダテ	タテ	1	C3		6175690558947840	22467
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
ず	助動詞				助動詞-ヌ	終止形-一般	ズ	ず	ず	ズ	ぬ	ヌ	和							助動	ズ	ヌ	ズ	ヌ		動詞%F4@0		5384050776875820	19587
か	助詞	副助詞					カ	か	か	カ	か	カ	和							副助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530528809492992	5568
言	名詞	普通名詞	一般				ゲン	言	言	ゲン	言	ゲン	漢							体	ゲン	ゲン	ゲン	ゲン	1	C3		3193815024411136	11619
譯	名詞	普通名詞	一般			
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
いひ	動詞	一般			五段-ワア行	連用形-一般	イウ	言う	いひ	イー	いふ	イウ	和							用	イヒ	イフ	イヒ	イウ	0	C2		431841949655681	1571
わけ	名詞	普通名詞	一般				ワケ	訳	わけ	ワケ	わけ	ワケ	和							体	ワケ	ワケ	ワケ	ワケ	1	C3		11331575459488256	41224
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
ながら	助詞	接続助詞					ナガラ	ながら	ながら	ナガラ	ながら	ナガラ	和							接助	ナガラ	ナガラ	ナガラ	ナガラ		名詞%F4@1	動詞%F4@1	形容詞%F4@1		7625946395976192	27743
後刻	名詞	普通名詞	一般				ゴコク	後刻	後刻	ゴコク	後刻	ゴコク	漢							体	ゴコク	ゴコク	ゴコク	ゴコク	1	0	C1		14857434371858944	54051
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
のち	名詞	普通名詞	副詞可能				ノチ	後	のち	ノチ	のち	ノチ	和							体	ノチ	ノチ	ノチ	ノチ	0	2	C4		8007751808721408	29132
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
後刻	名詞	普通名詞	一般				ゴコク	後刻	後刻	ゴコク	後刻	ゴコク	漢							体	ゴコク	ゴコク	ゴコク	ゴコク	1	0	C1		14857434371858944	54051
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
のち	名詞	普通名詞	副詞可能				ノチ	後	のち	ノチ	のち	ノチ	和							体	ノチ	ノチ	ノチ	ノチ	0	2	C4		8007751808721408	29132
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
行	名詞	普通名詞	助数詞可能				ギョウ	行	行	ギョー	行	ギョー	漢						B	B7G	体	ギョウ	ギョウ	ギョウ	ギョウ	1	C3		2717176733770240	9885
過	接尾辞	名詞的	副詞可能				スギ	過ぎ-時間	過	スギ	過	スギ	和							接尾体	スギ	スギ	スギ	スギ		C5		5247427934298624	19090
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ゆき	名詞	固有名詞	一般				ユキ	ゆき	ゆき	ユキ	ゆき	ユキ	固							固有名	ユキ	ユキ	ユキ	ユキ	1			10659498977010176	38779
すぎ	接尾辞	形状詞的					スギ	過ぎ	すぎ	スギ	すぎ	スギ	和							接尾相	スギ	スギ	スギ	スギ		C4		5247702745096704	19091
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
る	助動詞				文語助動詞-リ	連体形-一般	リ	り	る	ル	り	リ	和							助動	ル	リ	ル	リ		動詞%F4@0		10958016383951553	39865
あと	名詞	普通名詞	副詞可能				アト	後	あと	アト	あと	アト	和							体	アト	アト	アト	アト	1	C1		235304246190592	856
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
一寸	副詞						チョット	一寸	一寸	チョット	一寸	チョット	和							相	チョット	チョット	チョット	チョット	1	0	3			6651813487059456	24199
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ちよつと	副詞						チョット	一寸	ちよつと	チョット	ちよつと	チョット	和							相	チヨツト	チヨツト	チョット	チョット	1	0	3			6651813688386048	24199
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
舌	名詞	普通名詞	一般				ゼツ	舌	舌	ゼツ	舌	ゼツ	漢							体	ゼツ	ゼツ	ゼツ	ゼツ	1	C3		5699327146205696	20734
打	接尾辞	名詞的	一般				ダ	打	打	ダ	打	ダ	漢							接尾体	ダ	ダ	ダ	ダ		C3		6300210250785280	22920
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
た	助動詞				助動詞-タ	連体形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711041	21642
うち	名詞	普通名詞	副詞可能				ウチ	内	うち	ウチ	うち	ウチ	和							体	ウチ	ウチ	ウチ	ウチ	0	C3		881267193291264	3206
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
ながら	助詞	接続助詞					ナガラ	ながら	ながら	ナガラ	ながら	ナガラ	和							接助	ナガラ	ナガラ	ナガラ	ナガラ		名詞%F4@1	動詞%F4@1	形容詞%F4@1		7625946395976192	27743
見	動詞	非自立可能			上一段-マ行	連用形-一般	ミル	見る	見	ミ	見る	ミル	和							用	ミ	ミル	ミ	ミル	1	C1	M4@1	10148500981555841	36920
送	名詞	普通名詞	一般			
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
み	動詞	非自立可能			上一段-マ行	連用形-一般	ミル	見る	み	ミ	みる	ミル	和							用	ミ	ミル	ミ	ミル	1	C1	M4@1	10148500948001409	36920
おく	動詞	非自立可能			五段-カ行	終止形-一般	オク	置く	おく	オク	おく	オク	和							用	オク	オク	オク	オク	0	C4		1322454823871147	4811
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
つて	名詞	普通名詞	一般				ツテ	伝	つて	ツテ	つて	ツテ	和	ツ濁	基本形					体	ツテ	ツテ	ツテ	ツテ	2	C3		6776848541426176	24654
後	接尾辞	名詞的	副詞可能				ゴ	後	後	ゴ	後	ゴ	漢							接尾体	ゴ	ゴ	ゴ	ゴ		C4		3664131123192320	13330
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
のち	名詞	普通名詞	副詞可能				ノチ	後	のち	ノチ	のち	ノチ	和							体	ノチ	ノチ	ノチ	ノチ	0	2	C4		8007751808721408	29132
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
無	接頭辞						ム	無	無	ム	無	ム	漢							接頭	ム	ム	ム	ム		P2		10167467557134848	36989
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
な	助詞	終助詞					ナ	な	な	ナ	な	ナ	和							終助	ナ	ナ	ナ	ナ		動詞%F2@0	形容詞%F1		7540751458247168	27433
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
いも	形容詞	一般			形容詞	語幹-一般	イモイ	いもい	いも	イモ	いもい	イモイ	和							相	イモ	イモイ	イモ	イモイ	2	C1		75990006031852065	276450
ん	助詞	準体助詞					ノ	の	ん	ン	ん	ン	和							準助	ン	ン	ン	ン		動詞%F2@0	形容詞%F2@-1		7968727735869952	28990
だ	助動詞				助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	だ	ダ	和							助動	ダ	ダ	ダ	ダ		名詞%F1		6299110739157675	22916
來	接尾辞	名詞的	副詞可能				ライ	来	來	ライ	來	ライ	漢							接尾体	ライ	ライ	ライ	ライ		C3		10878026946585088	39574
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
く	動詞	非自立可能			カ行変格	連体形-省略	クル	来る	く	ク	くる	クル	和							用	ク	クル	ク	クル	1	C1		2891174448865957	10518
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
る	助動詞				文語助動詞-リ	連体形-一般	リ	り	る	ル	り	リ	和							助動	ル	リ	ル	リ		動詞%F4@0		10958016383951553	39865
氣	名詞	普通名詞	一般				キ	気	氣	キ	氣	キ	漢	キ濁	基本形					体	キ	キ	キ	キ	0	C3		2271324835815936	8263
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
き	名詞	普通名詞	助数詞可能				キ	機	き	キ	き	キ	漢						B1S6SjShS	B1S6S8SjShS	体	キ	キ	キ	キ	1	C3		2270775080002048	8261
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
ない	形容詞	非自立可能			形容詞	連体形-一般	ナイ	無い	ない	ナイ	ない	ナイ	和							相	ナイ	ナイ	ナイ	ナイ	1	C3		7543208145986241	27442
癖	名詞	普通名詞	一般				クセ	癖	癖	クセ	癖	クセ	和	ク濁	基本形					体	クセ	クセ	クセ	クセ	2	C4		2796341638078976	10173
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
くせ	名詞	普通名詞	一般				クセ	癖	くせ	クセ	くせ	クセ	和	ク濁	基本形					体	クセ	クセ	クセ	クセ	2	C4		2796341570970112	10173
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
本當	名詞	普通名詞	一般				ホントウ	本当	本當	ホントー	本當	ホントー	漢							体	ホントウ	ホントウ	ホントウ	ホントウ	0	C2		9606175494644224	34947
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ほんとう	名詞	普通名詞	一般				ホントウ	本当	ほんとう	ホントー	ほんとう	ホントー	漢							体	ホントウ	ホントウ	ホントウ	ホントウ	0	C2		9606175427535360	34947
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
女房	名詞	普通名詞	一般				ニョウボウ	女房	女房	ニョーボー	女房	ニョーボー	漢							体	ニョウボウ	ニョウボウ	ニョウボウ	ニョウボウ	1	C1		7864274131231232	28610
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
ようぼう	名詞	普通名詞	サ変可能				ヨウボウ	要望	ようぼう	ヨーボー	ようぼう	ヨーボー	漢							体	ヨウボウ	ヨウボウ	ヨウボウ	ヨウボウ	0	C2		10761203836133888	39149
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
もち	接尾辞	名詞的	一般				モチ	持ち	もち	モチ	もち	モチ	和							接尾体	モチ	モチ	モチ	モチ		C4		10373900831695360	37740
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
成	動詞	非自立可能			五段-ラ行	終止形-一般	ナル	成る	成	ナル	成る	ナル	和							用	ナル	ナル	ナル	ナル	1	C1		7713357603939299	28061
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
な	助詞	終助詞					ナ	な	な	ナ	な	ナ	和							終助	ナ	ナ	ナ	ナ		動詞%F2@0	形容詞%F1		7540751458247168	27433
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
つ	助動詞				五段-ワア行	終止形-一般	ツウ	つう	つ	ツ	つう	ツー	和							助動	ツ	ツウ	ツ	ツウ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6700458253100006	24376
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
仕方	名詞	普通名詞	一般				シカタ	仕方	仕方	シカタ	仕方	シカタ	和							体	シカタ	シカタ	シカタ	シカタ	0	C2		4141868992569856	15068
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しかた	名詞	普通名詞	一般				シカタ	仕方	しかた	シカタ	しかた	シカタ	和							体	シカタ	シカタ	シカタ	シカタ	0	C2		4141868925460992	15068
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
